ApplauseRate,ReviewNum,Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,High-qualityMerchant,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay
59.09,22,3.5,7.2,7.2,7.2,13,1,0,2,0,0,1,0,0,1,67,745
56.1,246,4,7.9,7.9,7.8,138,1,0,45,0,0,1,0,0,0,53,906
42.11,19,3.5,6.6,7.3,7.3,8,0,0,11,0,0,0,0,0,0,55,201
47.83,23,3.5,7.3,7.1,7.1,11,0,0,6,0,0,1,0,0,0,41,622
20.27,74,3,6.8,7.1,7,15,0,0,52,0,0,0,0,0,1,55,653
31.46,178,3.5,7.4,7.2,7.5,56,0,1,109,1,1,0,0,0,1,19,1333
38.46,13,3.5,7.3,7.2,7.2,5,0,1,3,0,0,1,0,0,1,39,856
43.1,58,3.5,7,7.2,7.3,25,0,0,20,0,0,1,0,0,0,47,415
40,15,3.5,7.3,7,7.3,6,0,0,6,0,0,1,0,0,1,43,510
70,10,3.5,7.5,8.1,7.7,7,1,1,9,0,0,1,0,0,0,66,69
50.61,164,3.5,7.5,7.4,7.5,83,1,0,38,1,1,1,0,0,1,70,943
54.55,165,3.5,7.4,7.3,7.2,90,1,0,52,1,1,1,0,0,1,66,806
43.9,123,3.5,7.4,7.3,7.3,54,0,1,25,0,0,1,0,0,1,101,1091
25,12,3,6.6,6.6,6.6,3,0,0,6,0,0,1,0,0,1,42,380
22.22,18,3.5,7.2,7.1,7.2,4,0,0,14,0,0,0,0,0,1,54,776
47.89,213,3.5,7.5,7.5,7.5,102,0,1,47,0,0,1,0,1,1,89,862
74.29,35,3.5,7.3,7.3,7.3,26,1,0,7,0,0,1,0,0,1,31,601
37.5,16,3.5,7.1,7.1,6.8,6,0,1,14,0,0,1,0,0,1,30,136
64.58,48,3.5,7.7,7.3,7.7,31,1,1,32,0,0,1,0,0,1,78,474
50,18,3.5,7.4,7.5,7.5,9,1,0,14,0,0,0,0,0,0,96,491
57.14,21,3.5,7.2,7.1,7.3,12,1,0,5,0,0,1,0,0,1,34,898
63.81,105,3.5,7.4,7.4,7.4,67,1,0,17,0,0,0,0,0,1,39,890
59.18,49,3.5,7.4,7.3,7.7,29,1,0,36,0,0,1,0,0,1,46,240
16.67,24,3.5,7.3,6.9,6.9,4,0,0,8,0,0,0,0,0,1,19,1355
59.62,52,3.5,7.3,7.2,7.4,31,1,0,6,0,0,1,0,0,1,34,1033
25.81,31,3,6.1,6.5,6.5,8,0,0,23,0,0,1,0,0,0,59,205
42.26,168,3.5,7,6.8,6.9,71,0,0,20,0,0,1,0,0,1,36,1157
30.77,29,3.5,7,6.8,7.1,8,0,0,14,0,0,1,0,0,1,15,2938
41.67,72,3.5,7,6.8,6.5,30,0,1,14,0,0,1,0,0,1,39,979
62.03,6324,4.5,8.9,9.1,8.9,3923,1,1,3321,5,1,1,0,0,0,353,770
50.7,4730,4,8.4,8.1,8.1,2398,0,1,2078,4,1,1,0,0,1,123,926
51.23,244,4.5,8.5,9,8.4,125,0,1,223,1,1,0,0,0,0,184,209
53.26,261,4.5,8.4,8.3,8.2,139,1,1,201,0,0,1,1,1,0,118,182
44.65,748,4,8.1,8.5,8.9,334,0,1,492,0,0,1,1,0,0,53,545
78.72,592,4.5,8.7,9,8.7,466,1,1,433,1,1,1,0,0,1,168,291
78.65,89,5,9.1,9.2,9.2,70,1,1,71,0,0,0,0,1,0,410,270
49.77,2385,4,8.2,8.8,8.5,1187,0,0,918,3,1,1,0,0,1,109,1490
64.29,126,4.5,8.3,8.8,8.6,81,1,1,101,0,0,1,0,0,0,221,414
70.49,637,5,9,9.2,9,449,1,0,434,0,0,1,0,1,0,333,740
65.34,2066,4.5,9,8.4,8.7,1350,1,1,1018,1,1,1,0,0,1,106,75
47.46,2994,4.5,8.5,8.9,8.9,1421,0,1,925,7,1,0,0,0,0,174,1975
72.3,296,5,9,9.3,9.2,214,1,1,207,0,0,1,0,0,0,395,316
79.29,140,5,9.1,9.1,9,111,1,0,107,1,1,1,0,1,0,392,148
76.37,457,5,9.1,8.9,9,349,1,1,285,0,0,1,0,1,0,176,379
59.15,2933,4.5,8.8,8.7,9.1,1735,1,1,936,4,1,1,0,0,1,107,1660
79.1,2593,5,9,8.7,9.2,2051,1,1,1831,0,0,1,0,0,0,190,498
61.66,386,4.5,8.9,8.1,9,238,1,1,208,0,0,1,0,0,1,66,339
67.73,220,5,8.8,9,9.1,149,1,1,180,0,0,1,0,1,1,114,129
79.88,164,5,9.1,9,9.1,131,1,0,139,0,0,0,0,0,1,71,150
84.97,306,5,9,9,9.1,260,1,0,245,0,0,1,0,0,0,74,84
79.86,139,4.5,8.5,8.8,9,111,1,0,128,1,1,1,0,0,0,99,52
59.49,8890,4.5,8.8,8.1,9,5289,1,1,4024,12,1,0,0,0,0,83,996
80.33,1906,4,8.3,8.7,8.5,1531,1,1,1365,1,1,1,0,1,1,74,499
54.68,481,4.5,9,8.1,9.1,263,1,1,339,1,1,1,1,1,0,207,479
77.04,135,5,9.1,9.1,9.2,104,1,1,120,0,0,1,0,1,1,90,69
70.02,4943,4.5,8.7,8.6,9,3461,1,1,3404,5,1,1,0,0,1,90,517
47.68,753,4,8.3,7.7,7.7,359,0,1,138,0,0,1,0,0,1,39,1141
70.27,74,5,9.3,9.2,9.2,52,1,1,68,0,0,0,1,0,0,123,60
79.49,78,5,9.1,9,9,62,1,0,63,0,0,1,0,0,1,86,72
53.67,5349,4.5,8.7,8.5,8.9,2871,1,1,3051,2,1,0,0,0,0,81,677
56.72,2509,4,8.3,8.2,8.1,1423,1,1,903,3,1,1,0,1,1,70,918
49.27,479,4.5,8.5,8.3,8.4,236,0,1,441,0,0,1,0,1,1,87,202
47.62,273,3.5,7.6,8.9,7.6,130,0,1,224,0,0,1,0,0,0,194,51
60.48,210,4,8,8.5,8,127,1,1,160,0,0,1,1,1,1,60,217
67.68,1216,4.5,8.6,8.9,8.7,823,1,1,804,4,1,1,0,1,0,186,359
54.55,77,4.5,8.6,8.8,9,42,1,1,68,0,0,1,0,0,0,110,49
86.26,764,4.5,8.8,8.1,8.3,659,1,1,555,0,0,1,0,0,0,312,360
54.62,974,4.5,8.5,8.1,8.3,532,1,1,213,0,0,1,1,1,1,62,1104
61.03,213,4.5,8.6,8.6,8.8,130,1,0,158,0,0,1,0,1,1,71,181
68.31,568,4,8.4,8.3,8.4,388,1,0,335,2,1,1,0,1,1,87,457
57.3,801,4,8.1,8.7,8.4,459,1,0,506,0,0,1,1,1,1,111,543
61.93,570,4.5,9,7.6,9,353,1,1,344,0,0,1,0,0,0,241,591
45.64,287,4.5,8.5,8.8,8.4,131,0,0,171,0,0,1,0,1,1,97,612
67.08,1859,4,8.2,8.5,8.7,1247,1,1,1055,0,0,1,0,1,0,93,480
82.63,189,4.5,8.8,8.9,8.9,157,1,0,132,0,0,0,0,0,0,103,67
34.97,143,4,7.5,8.9,8.2,50,0,1,130,0,0,0,0,0,0,48,73
63.03,165,4.5,8.6,8.9,8.5,104,1,1,131,0,0,1,0,0,0,63,94
68.14,587,4.5,8.5,8.9,9.2,400,1,0,422,0,0,1,0,0,1,51,221
48.8,1715,4.5,8.6,7.9,8.4,837,0,0,394,3,1,1,0,1,1,103,1267
57.29,295,4.5,8.7,8.7,9,169,1,1,188,0,0,1,0,0,1,80,327
55.26,333,4.5,8.8,9,8.7,184,1,1,228,0,0,0,0,0,0,507,731
65.94,781,4.5,8.9,8.6,7.8,515,1,0,245,2,1,1,0,0,0,115,1015
52.27,44,4,8.4,8.6,8.9,23,1,0,32,0,0,0,0,0,0,76,127
65.43,807,4.5,9,8,8.8,528,1,0,328,0,0,1,0,0,0,96,799
52.04,269,4,8.3,8.5,8.2,140,1,0,122,0,0,1,0,0,1,84,543
63.83,376,5,9.1,9,9.1,240,1,1,300,0,0,1,0,0,0,138,521
52.72,184,4,7.6,8.1,8.3,97,1,1,165,0,0,1,1,0,0,44,54
82.86,245,5,9.1,9.2,9.3,203,1,0,179,0,0,0,1,0,0,600,992
50.27,557,4.5,8.4,8.8,8.8,280,0,1,172,3,1,0,0,0,0,277,1910
57.98,821,4.5,8.4,8.8,9.1,476,1,1,554,0,0,1,0,0,1,49,180
37.06,2067,4,8,8.1,8.3,766,0,0,1530,1,1,0,0,0,0,83,472
82.6,885,5,9.2,9,9.2,731,1,1,749,1,1,0,0,0,1,253,382
57.38,298,4.5,8.9,8.2,9.1,171,1,1,260,0,0,0,0,0,0,131,318
53.85,130,4.5,8.8,8.9,8.9,70,1,1,80,0,0,1,0,0,0,128,442
42.79,2143,4,8.3,7.3,8,917,0,0,508,26,1,1,0,0,1,104,2479
66.6,488,4.5,8.6,9,8.8,325,1,0,365,0,0,1,0,0,0,168,362
40.32,2391,4,8,7.6,8.7,964,0,1,1409,3,1,1,1,0,0,51,1166
61.01,1203,4.5,8.9,8.8,8.5,734,1,0,286,3,1,0,0,0,0,149,1669
38.18,516,3.5,7.7,8.1,7.6,197,0,1,390,0,0,1,0,0,0,204,490
66.54,263,4.5,8.7,8.8,8.5,175,1,0,213,0,0,1,0,0,1,77,184
60.11,1053,4.5,8.9,8.7,8.3,633,1,0,303,0,0,1,0,0,0,94,915
51.57,479,4.5,8.3,9,8.3,247,1,1,383,0,0,0,0,0,0,325,379
46.73,689,4,8.1,7.9,8.8,322,0,1,566,1,1,0,0,1,1,74,456
77.61,67,5,9.2,9.2,9.2,52,1,1,58,0,0,1,0,0,0,133,54
77.64,568,5,8.8,8.8,9.1,441,1,1,277,2,1,1,0,0,1,57,800
55.29,85,4.5,8.5,8.4,8.7,47,1,0,75,0,0,1,1,0,1,71,118
48.14,2829,4,8.4,8,8.3,1362,0,1,1255,3,1,1,1,0,1,82,789
78.19,408,5,9.1,8.9,9.1,319,1,1,261,0,0,1,0,0,1,118,121
48.8,1666,4.5,8.9,8.3,8.9,813,0,1,1049,2,1,0,0,0,0,70,604
42.38,2580,4,8,8.5,7.7,1037,0,1,483,91,1,1,0,0,0,261,3433
41.58,101,4,8.2,7.9,8.1,42,0,1,95,0,0,1,0,0,0,80,55
73.32,892,4.5,8.7,9.1,9.1,654,1,1,364,4,1,1,0,0,0,213,812
59.13,1194,4.5,8.8,9,8.6,706,1,1,447,2,1,0,0,0,0,163,1094
51.02,49,4.5,8.6,8.8,9.2,25,0,1,45,0,0,0,0,0,0,85,50
57.73,906,5,8.8,9,9.2,523,1,0,415,0,0,1,0,0,1,135,141
55.07,1006,4.5,8.8,8.6,9.2,554,1,1,757,1,1,1,0,0,0,88,513
59.29,1238,4.5,8.6,8.6,9,734,1,1,569,2,1,0,0,0,0,59,934
33.43,667,4,7.8,7.5,8.1,223,0,1,521,0,0,1,0,0,0,48,410
77.22,79,5,9.1,9.1,9.2,61,1,1,60,0,0,1,0,0,1,114,216
49.13,8473,4,8.2,7.8,7.7,4163,0,1,1643,15,1,1,0,0,0,77,2219
65.36,560,4.5,8.4,9.1,8.9,366,1,1,435,1,1,1,1,0,1,91,117
67.8,59,4.5,8.2,8.9,8.4,40,1,1,47,0,0,1,0,0,0,85,44
48.91,644,4,7.9,7.6,8.1,315,0,0,287,0,0,0,0,0,0,60,706
53.47,475,4.5,9,8.8,9.1,254,1,0,359,0,0,1,0,0,0,114,925
69.46,442,4.5,8.4,9.1,9.1,307,1,1,285,0,0,1,0,0,0,102,263
56.08,5760,4.5,8.7,8.1,8.1,3230,1,1,3434,5,1,1,1,0,0,75,486
51.93,1789,4.5,8.5,9.1,8.5,929,1,1,357,8,1,1,0,0,0,302,1793
36.01,311,4,8,8.7,8.6,112,0,1,246,0,0,1,0,0,1,85,414
54.26,1316,4,8.2,8.4,8.5,714,1,0,824,1,1,1,1,0,1,82,353
49.39,901,3.5,7.5,7.9,7.8,445,0,0,761,0,0,1,0,0,1,50,206
81.89,127,5,9.1,9.2,9.2,104,1,1,89,0,0,0,0,0,0,420,516
39.55,134,4,8.2,8.8,8.9,53,0,1,113,0,0,1,1,1,1,71,90
64.59,593,4,8.2,8.2,8.4,383,1,1,403,0,0,1,1,0,0,120,245
65.23,535,4.5,8.5,8.1,8.5,349,1,1,195,0,0,1,0,0,0,66,746
51.3,540,4,8.3,8.6,8.1,277,0,1,225,8,1,1,0,0,1,264,1248
57.03,882,4,8.1,8.3,9.1,503,1,1,596,1,1,1,0,0,1,49,199
42.82,432,4,8.3,8.2,7.8,185,0,1,249,2,1,0,0,0,1,172,920
76.54,81,4.5,8.9,8.8,9.1,62,1,1,52,0,0,1,0,0,0,106,119
43.47,980,4,7.9,7.7,8.2,426,0,1,636,1,1,0,0,0,0,165,880
53.74,3761,4.5,8.5,8.2,8.3,2021,1,0,890,33,1,1,0,0,0,178,2896
36.36,352,4,8.2,8.4,8.6,128,0,1,233,0,0,1,0,0,1,133,691
55.64,541,4,8.1,8.5,8.6,301,1,1,435,1,1,1,1,1,1,146,218
87.11,551,5,9,9.2,9.2,480,1,0,377,0,0,1,0,0,0,79,105
44.63,121,4,8.2,8.8,7.8,54,0,1,90,0,0,0,0,0,0,108,109
44.29,359,4,7.8,9,8,159,0,1,254,3,1,0,0,0,0,908,425
56.64,768,4,8.2,8,8.3,435,1,0,404,0,0,1,0,0,1,95,605
48.01,4053,4.5,8.6,8,8.4,1946,0,1,1436,10,1,1,1,0,1,84,1085
53.43,685,4,8.2,9.1,8.6,366,1,1,374,2,1,1,0,0,0,422,1674
63.13,179,4.5,8.9,9,9.1,113,1,0,146,0,0,1,0,0,0,79,182
51.25,361,4.5,8.9,9,9,185,0,1,149,0,0,0,0,0,0,144,1438
49.8,6243,4,8.3,8.1,9,3109,0,1,1726,7,1,0,0,0,0,53,1198
36.21,1566,4,8.2,7.1,7.6,567,0,1,1027,7,1,0,0,0,1,78,1188
53.16,2056,4,8,8.7,8.9,1093,1,1,1086,2,1,1,1,0,1,88,782
29.96,554,4,7.9,8.2,8.4,166,0,1,485,1,1,0,0,0,0,79,165
52.94,153,4.5,8.7,8.5,8.9,81,1,1,122,0,0,1,0,1,0,238,186
49.52,1048,4.5,8.6,8.1,8.7,519,0,0,452,1,1,1,0,0,1,70,808
70.59,187,4.5,8.6,8.5,8.8,132,1,0,118,0,0,1,0,0,1,62,494
62.92,863,4,8.1,7.7,8.3,543,1,1,603,1,1,1,1,0,1,76,498
71.3,324,4.5,8.7,8.3,8.9,231,1,0,273,0,0,1,0,0,1,66,226
56.16,438,4.5,8.9,8.8,9.1,246,1,1,358,1,1,0,0,0,0,391,690
63.58,2710,4.5,8.3,8.2,8.5,1723,1,1,1721,1,1,1,0,0,1,58,1061
53.42,395,4.5,8.7,7.7,8.4,211,1,0,173,0,0,0,0,0,0,82,1006
52.39,4930,4.5,8.5,8.3,9,2583,1,1,1367,6,1,0,0,0,0,54,1457
53.19,235,4,8.3,7.9,8.5,125,1,1,201,0,0,1,0,0,0,44,68
44.72,398,4.5,8,9.2,8.5,178,0,1,247,2,1,1,0,0,0,564,1925
60.71,1120,4.5,8.5,8.4,9.2,680,1,1,731,1,1,0,0,0,1,102,586
72.73,165,4.5,8.9,8.6,9.1,120,1,1,108,2,1,0,0,0,0,189,703
52.95,831,4,8.2,8.3,8.7,440,1,1,555,0,0,1,1,0,0,105,496
39.44,971,4,8.2,8.9,8.4,383,0,1,753,2,1,0,0,0,1,127,837
42.78,374,4,8.4,8.3,8.4,160,0,1,300,1,1,1,1,0,0,88,139
51.77,622,4,8.6,7.2,8.1,322,1,1,174,4,1,1,0,0,1,122,1949
43.72,2189,4.5,8.5,8.6,7.8,957,0,1,1099,10,1,0,0,0,0,282,2025
88.96,299,4.5,8.1,8.6,8.7,266,1,0,70,0,0,1,0,0,0,52,191
47.22,254,5,8.5,9,8.6,85,0,1,64,17,1,0,0,0,0,108,2943
45.81,489,4,8.2,7.6,8.5,224,0,1,270,0,0,1,0,0,1,44,635
79.96,1063,4,8.5,8.6,9,850,1,0,514,0,0,1,0,0,1,83,425
37.18,234,4,8.4,8.1,7.9,87,0,1,192,0,0,1,0,0,0,63,301
58.71,448,4,8.2,8.1,8.3,263,1,1,312,0,0,1,1,0,1,95,392
43.36,256,4.5,8.5,7.9,8.3,111,0,1,148,0,0,1,0,0,0,100,1842
78.96,2799,4,8.2,8.1,8.4,2210,1,1,2312,0,0,0,0,0,0,202,368
34.11,472,4,7.8,7.8,8.3,161,0,1,387,1,1,1,0,0,1,60,446
54.72,159,4.5,8.7,8.7,9.1,87,1,0,128,2,1,1,0,0,1,68,498
62.97,316,4.5,8.4,7.9,8.8,199,1,1,151,1,1,1,0,0,1,57,1165
46.62,888,4,7.9,8.3,9,414,0,1,522,2,1,0,0,0,0,56,450
58.97,602,4.5,8.5,8.5,8.7,355,1,1,454,1,1,1,0,0,1,47,170
47.61,6356,4,8.2,8,9,3026,0,1,1973,21,1,0,0,0,0,55,1654
52.65,4450,4.5,8.7,8.5,8.5,2343,1,1,2060,2,1,0,0,0,0,84,799
40.93,1483,4,8.2,7.6,7.9,607,0,1,647,5,1,0,0,0,0,120,1835
68.84,1627,4,7.6,8.1,8.8,1120,1,1,1345,1,1,1,0,0,1,46,405
36.24,356,4,8.4,8.3,8.2,129,0,1,262,2,1,0,0,0,0,132,557
55.56,1305,4,7.9,8.2,8.3,725,1,1,1081,0,0,1,0,0,1,95,547
41.32,317,4,8.7,8.3,8,131,0,1,259,0,0,1,0,0,0,141,429
71.05,76,4.5,8.5,8.4,8.8,54,1,1,67,0,0,1,0,0,0,179,118
69.79,96,4.5,9.1,8.7,9.1,67,1,1,72,0,0,0,0,0,0,136,172
58.82,629,5,9,9.2,9.1,370,1,0,361,1,1,0,0,0,1,131,303
40.99,971,4,7.9,7.8,7.9,398,0,1,665,0,0,1,1,0,0,111,896
75.62,447,4.5,8.8,9.1,9.1,338,1,0,416,0,0,0,1,0,1,83,206
72.81,537,4.5,8.7,8.7,8.6,391,1,1,495,0,0,0,1,0,0,82,99
54.65,5793,4.5,8.7,7.6,8.8,3166,1,1,2689,13,1,0,0,0,0,82,1347
48.08,3941,4.5,8.6,7.8,8.4,1895,0,1,1376,4,1,0,0,0,0,84,1433
38.16,642,4,8.2,7.7,7.4,245,0,1,444,0,0,0,0,0,0,140,1485
94.81,424,5,9.1,9.2,9.1,402,1,1,405,0,0,0,0,0,1,63,142
50.69,653,4,8.3,7.7,8.8,331,0,1,518,0,0,0,0,0,0,43,520
47.21,430,4,8,8.2,8.4,203,0,1,313,0,0,1,0,0,0,106,465
44.44,1152,4.5,8.7,8.8,8.1,512,0,1,479,28,1,0,0,0,0,215,2520
52.04,2838,4,8.2,8.1,8,1477,1,1,710,3,1,1,0,1,1,80,923
70.83,48,4.5,8.4,8.2,8.4,34,1,1,26,0,0,1,0,0,1,42,473
77.09,1637,4,7.9,8.4,8.4,1262,1,1,1478,1,1,0,0,0,1,73,493
49.68,2206,4,8.2,8.4,8,1096,0,0,429,0,0,1,0,0,1,72,813
53.29,1747,4,8.1,7.5,8,931,1,1,915,5,1,1,1,1,1,64,1590
67.55,347,4,8.1,8.8,8.4,229,1,0,212,12,1,1,0,0,0,418,2538
42.39,3159,4,7.9,8,7.8,1339,0,1,1016,10,1,1,0,1,0,113,1854
58.62,58,4.5,8.4,8.5,8.7,34,1,1,54,0,0,1,0,0,1,82,38
33.95,162,4,7.9,8.1,7.9,55,0,1,135,0,0,1,0,1,1,77,515
51.57,2137,4,8.3,7.8,8.5,1102,1,1,1073,3,1,1,0,0,1,66,1169
46.74,430,4,8.1,7.9,8.6,201,0,1,372,0,0,0,0,0,1,14,514
60.76,79,4,8.3,7.9,8,48,1,1,72,0,0,1,0,0,1,27,101
45.17,4309,4,7.3,8.7,7.7,1889,0,1,943,27,1,1,0,0,0,76,2871
42.04,861,3.5,8,7.6,7.4,362,0,1,545,2,1,0,0,0,0,123,1532
68.67,83,4.5,8.4,8.7,8.9,57,1,0,54,0,0,1,0,0,1,87,269
59.06,149,4,8.3,8.7,8.4,88,1,0,115,0,0,1,0,0,1,85,329
61.03,721,4.5,8.4,8.7,8.3,440,1,0,238,1,1,1,0,0,1,89,946
49.01,7118,4,7.6,7.8,7.5,3488,0,0,632,26,1,1,0,0,1,84,2542
39.28,1278,4,8.1,8.7,8,502,0,1,420,11,1,0,0,0,0,82,1739
43.14,153,4,7.8,8.5,8.2,66,0,1,120,0,0,0,0,1,0,116,156
39.52,124,4,7.9,8.5,8.3,49,0,0,122,0,0,1,0,0,1,60,72
57.65,85,4,8.2,8.7,8.7,49,1,1,72,1,1,1,1,0,1,110,184
48.79,580,4,8.4,8.6,8.9,283,0,1,280,1,1,1,0,0,1,111,779
51.22,2126,4,8,8,8.4,1089,0,1,899,3,1,1,0,1,1,72,934
53.75,387,4,8.3,8.4,8.4,208,1,0,143,1,1,1,0,0,1,134,823
51.99,1206,4,8.2,7.9,7.9,627,1,1,761,0,0,1,0,0,1,75,287
42.27,2685,4,7.8,7.5,7.7,1135,0,1,1045,4,1,1,0,0,1,130,1805
46.83,1008,4,8.2,7.2,8.9,472,0,1,260,2,1,1,0,0,1,35,1425
36.91,2463,4,7.9,7.7,8.4,909,0,1,698,5,1,0,0,0,0,49,1897
42.86,196,4,7.5,9,8.1,84,0,0,170,0,0,0,0,0,0,61,641
37.86,346,4,8.1,7.8,7.9,131,0,1,216,1,1,0,0,0,0,86,2288
39.66,179,4,7.9,7.5,8,71,0,1,158,0,0,1,0,0,1,67,208
27.01,1844,4,7.6,8.2,8.3,498,0,1,738,5,1,0,0,0,0,63,1697
46.39,2412,3.5,7.5,7.4,7.4,1119,0,1,1250,6,1,1,0,0,1,52,953
37.5,280,4,8.2,8.4,7.6,105,0,1,183,0,0,1,0,0,0,170,1138
35.57,3525,4,7.6,8.1,8.2,1254,0,1,939,10,1,0,0,0,0,54,1626
48.75,240,4,7.9,8.8,8.2,117,0,0,91,1,1,1,0,0,0,296,846
75.61,1808,4,8.3,8.3,7.8,1367,1,0,1062,0,0,1,0,0,1,72,679
55.17,232,4,8.1,7.9,8.4,128,1,1,147,0,0,1,0,0,1,137,527
44.11,263,4,8,7.9,8.2,116,0,1,221,0,0,1,1,0,1,69,183
61.29,700,4,7.9,8,8.3,429,1,1,364,1,1,1,0,1,1,68,731
43.32,988,4,8.2,7.7,8.2,428,0,0,309,0,0,1,0,0,1,54,1220
38.74,4202,4,7.6,7.2,7.4,1616,0,1,432,35,1,0,0,0,0,44,2868
45.52,8245,4,7.7,8,7.7,3753,0,1,686,10,1,1,0,0,0,79,2435
39.15,1065,3.5,7.7,7.7,7.4,417,0,1,654,0,0,0,0,0,1,73,583
46.62,2014,4,8.2,7.9,8.2,939,0,1,390,2,1,1,0,0,1,63,1431
63.55,738,4,8.2,7.7,7.8,469,1,0,467,3,1,1,0,1,1,76,488
83.06,124,4,8,9.1,8.8,103,1,1,106,0,0,1,1,0,0,52,196
46.99,4141,4,8,8.2,7.6,1946,0,1,398,0,0,1,0,0,1,90,1512
42.86,77,4,8.2,8.8,8.8,33,0,1,66,0,0,1,0,1,1,183,385
42.1,3456,4,7.7,7.8,7.8,1455,0,1,978,7,1,0,1,0,0,72,1317
65.22,23,4.5,8.4,8.2,8.7,15,1,0,20,0,0,1,0,0,0,84,114
64.46,923,3.5,7.5,8,7.7,595,1,1,700,1,1,1,0,0,1,40,227
46.53,3432,4,7.8,8,7.8,1597,0,1,696,7,1,1,0,0,1,106,393
45.55,382,4,8.2,8.7,8.2,174,0,1,222,2,1,0,0,0,0,230,2233
35.65,1784,4,7.7,7.8,7.6,636,0,1,439,6,1,0,0,0,1,98,1723
69.76,4111,4,7.8,8.2,8.2,2868,1,1,2500,6,1,0,0,0,1,82,516
69.01,142,4.5,8.5,8.8,8.8,98,1,1,105,0,0,1,0,0,1,47,552
36.3,540,4,7.8,8.3,7.9,196,0,0,239,1,1,1,0,0,1,156,2924
28.48,323,4,8.1,8.2,7.9,92,0,1,258,1,1,0,0,0,1,52,728
24.95,930,3.5,7.2,8.2,7.4,232,0,1,793,0,0,1,1,1,1,75,498
29.34,634,3.5,7.6,7.6,7.6,186,0,1,436,0,0,1,0,0,1,74,490
33.81,639,4,8.2,7.1,7.4,212,0,1,197,22,1,0,0,0,0,114,2940
39.04,2892,4,7.9,8,8.2,1129,0,1,730,4,1,1,0,0,1,40,1275
63.01,73,4,8.2,7.5,8.1,46,1,1,47,0,0,0,0,0,1,104,1452
61.15,556,4,8.3,8.5,8.6,340,1,1,461,2,1,0,0,0,1,82,453
50.09,571,4,8,8,8.1,286,0,1,299,1,1,1,0,0,1,207,853
49.37,397,4,8.2,8.6,7.8,196,0,1,182,0,0,1,0,1,0,163,849
49.32,148,4,8.3,8.1,8.7,73,0,1,136,0,0,0,0,0,1,65,182
49.4,166,3.5,7.6,8,8.3,82,0,1,113,1,1,1,0,1,1,136,461
50,52,4,8.3,8.6,8.3,26,0,1,41,0,0,0,0,0,0,170,303
66.46,2713,4,8.3,8.8,8.5,1803,1,0,1265,1,1,0,0,0,1,96,438
47.03,185,4,8.5,8.4,8.1,87,0,0,117,0,0,0,0,0,0,93,503
45.71,1796,4,8.1,7.9,7.8,821,0,1,575,0,0,1,0,0,1,73,837
35.74,4622,4,7.6,8.2,8,1652,0,1,1454,7,1,1,0,0,1,58,1841
47.7,1933,3.5,7.4,7.1,7,828,0,0,477,61,1,0,0,1,0,58,374
59.49,827,4,8.8,7.9,7.8,492,1,0,217,4,1,1,0,0,0,92,1951
46.2,855,4,8.1,8.4,8,395,0,0,229,3,1,0,0,0,1,89,1532
27.39,1807,3.5,7.5,7.7,8,495,0,1,608,8,1,0,0,0,0,61,1732
36.15,603,3.5,7.4,7.6,8.4,218,0,1,491,0,0,1,0,0,1,50,143
86.31,9184,3.5,7.9,7.5,7.4,7927,1,1,1948,11,1,1,0,0,1,82,521
39.67,1883,4,7.8,7.8,7.7,747,0,1,503,7,1,0,0,0,1,87,1590
49.38,4646,4,7.7,7.9,7.7,2294,0,1,437,12,1,1,0,0,1,79,2492
49.15,118,4.5,8.4,8.4,8.7,58,0,0,82,0,0,1,0,0,1,12,227
48.55,346,4,7.8,7.4,7.5,168,0,1,256,0,0,1,0,0,0,126,899
62,200,4,8.2,8.5,8.5,124,1,0,126,1,1,1,0,1,1,95,887
52.7,2653,4,8,8,7.7,1398,1,1,296,0,0,1,0,0,1,78,1179
45.65,46,4,7.9,7.6,7.6,21,0,1,41,0,0,1,0,0,1,59,87
47.78,3581,4,7.8,8,7.6,1711,0,1,845,4,1,1,0,0,1,99,407
42.73,110,4,8.1,8.6,8.6,47,0,1,83,0,0,0,0,0,0,140,860
51.04,386,4,8.1,8.1,8.1,197,0,1,132,1,1,1,0,0,0,263,1088
57.14,21,4,8.2,7.3,7.6,12,1,1,18,0,0,1,0,0,1,32,45
53.09,81,3.5,7.4,8.2,7.3,43,1,1,41,0,0,1,0,0,0,112,156
38.72,514,4,7.7,8.1,8.2,199,0,1,329,0,0,0,0,0,1,89,739
37.29,1719,3.5,7.3,7.1,7.1,641,0,1,615,5,1,1,0,0,0,164,1492
32.93,328,4,7.8,7.5,7.8,108,0,0,247,1,1,0,0,0,0,92,736
70.37,54,3.5,7.7,7.8,8.1,38,1,1,45,0,0,1,0,1,0,286,122
65.28,144,3.5,8.1,8.5,7.9,94,1,0,91,0,0,1,0,1,1,141,321
48.35,484,4,7.7,7.2,8,234,0,0,181,2,1,1,0,1,1,43,1104
48.47,6177,4,7.7,7.7,7.3,2895,0,1,507,44,1,1,0,0,1,73,2682
42.06,353,4,8.2,8.3,8.4,143,0,0,73,6,1,1,0,0,0,183,2937
48.76,6175,3.5,7.7,7.7,7.3,3011,0,1,597,2,1,1,0,0,1,79,1420
